,index,date_uuid,user_uuid,card_number,store_code,product_code,1,product_quantity
1201,1202,161a3bdc-82f9-4105-a5e6-cadeb0f85ee2,3fb94e37-c89e-4f2e-895a-a4f771a807dc,375659331880179,WEB-1388012W,c6-2682851R,,8
1209,1210,3118e946-a02e-4a7d-9c43-4bf81c433825,16b110b9-3a2c-4fb4-92a8-aa68f609f15a,5412500190501840,WEB-1388012W,O6-3072156Y,,4
1211,1212,a4e412d7-5073-4376-ab39-1305f73a0bec,ec5a275a-a447-459b-b1cb-c70214ee76fd,213139466392767,WEB-1388012W,M6-7203684r,,1
1215,1216,f67270ea-4761-43bf-b9aa-b6b55460ea15,949b1d36-aedd-4c31-89e6-34e2ed99d07a,3527743450281570,WEB-1388012W,O9-5779354b,,5
1218,1219,895ee16c-5a97-4cfc-b55d-6d0e3936be44,b1bfe5c2-e15b-4d9f-9f1d-172dcbc3df6b,2241198134108920,WEB-1388012W,F6-1855138q,,2
1220,1221,17248ce6-8577-4aa0-ab04-5ecc52d11d70,36634ad8-6ea7-411a-9cb0-788488e8e05b,573550049486,WEB-1388012W,n6-4461587O,,3
1224,1225,d9b4b87c-5f6e-4b4c-95f4-e6f2cede5cfa,4930f6d2-4a1b-4e6a-a5ed-49dc0cfca6d9,180005358797240,WEB-1388012W,m8-8125668I,,1
1234,1235,fff473af-68dc-4e22-85e0-b6f8f0e2a8f9,81c9b9be-a206-41a2-8cce-c9bb3edb1af4,30123127199770,WEB-1388012W,R1-2845568U,,7
1235,1236,7db2f12e-29f4-4fc1-b91b-0fd7ae437730,0cfca1c8-63b7-49f5-8e17-d5ee6eb5205f,4110529942222740,WEB-1388012W,F1-7484968Q,,8
1238,1239,030801f0-bd3a-40d2-8aaa-88505e83e262,3a6550c1-ea46-4915-9d82-a40e8541dd14,5308229972264940,WEB-1388012W,H4-041505k,,3
1268,1269,b76b7098-0239-4f3c-afa4-c3eb3c145496,489d2497-5cff-4e1b-af28-eaad3bf74870,349893115217638,WEB-1388012W,s4-7807767k,,3
1273,1274,8ce55ac9-5af6-4986-8a12-b72801c3be73,1ccf7196-4482-42a7-90c6-873b48ca0c28,213188160969446,WEB-1388012W,a3-4965865V,,2
1279,1280,d605b6a6-9fd3-449f-b7dd-369c7eca4cfa,95e85ca8-f993-4e3f-b089-e640b92745ec,4277927044880100,WEB-1388012W,v6-8617941N,,7
1280,1281,b6caed87-4f86-4016-bdd3-6bbae314aa8c,f0388f47-6c22-4feb-8240-58dc5e606207,5134934058296090,WEB-1388012W,B8-9235116X,,2
1281,1282,0049b0a4-4c59-4be9-aa2b-f644b0828584,a952c7b9-a659-47b9-a6ea-4207d7fba3dc,4025332946501320000,WEB-1388012W,M4-4298567H,,5
1290,1291,e5b51ad1-bdc7-446d-a741-021601bc7329,ddf60fa2-c90f-4f53-ac53-c36fa2141123,3556690112562600,WEB-1388012W,B1-5575220J,,3
1295,1296,cb932bb2-849f-4f4b-8c6b-9348b78446af,188160a4-f5df-48f6-8f47-b853755356e8,5196601702557400,WEB-1388012W,x1-3167380k,,5
1303,1304,2b29cd3f-5ae9-4dd8-8eab-ec448fd422a7,63dcc057-f8ec-427f-8f41-8a3b596ecdff,4473257334776710000,WEB-1388012W,x6-0112590P,,3
1319,1320,fe236d2f-36b0-44b2-90cc-26a4750bc114,475ede1d-d5c4-4d4a-abdd-f752ed328357,4403859160555160,WEB-1388012W,u6-5069167t,,2
1325,1326,9430fe43-d786-44d8-b36f-4202b7bcfc66,c5fb453e-dae5-4c27-881f-543b4e357ebf,4134454736890430000,WEB-1388012W,a8-4156593e,,1
1335,1336,a2b851ae-a9de-4db8-bd32-d38d332e877b,81a4d883-c0d2-40a2-82ee-ffb3c76ac83d,3598344137391930,WEB-1388012W,m4-5569884V,,2
1343,1344,e439231c-fe16-4433-940a-d2c54ef2d6bf,00d205c7-9a9d-4199-9321-1e2808d1fa99,30202237528027,WEB-1388012W,T2-6034855K,,2
1347,1348,4cc21b67-4d20-46bb-b4ec-8650faa822c1,b1a5f407-6acf-4370-ab46-4e61bfa8754d,676359881601,WEB-1388012W,Z0-5794449m,,2
1357,1358,4e114b5f-e84d-4203-9f5f-85fd8f8cb5ec,47818310-dde1-4cac-926b-e7ca598c75d7,4644438673224480,WEB-1388012W,Y0-0466444e,,3
1369,1370,84beb531-ae19-4b4d-8f73-c28bb0fcffed,966f6fae-7091-419e-bc4b-f864278c8eee,3524348839935170,WEB-1388012W,Q4-2945155u,,8
1390,1391,4c2d8cbf-a756-4977-9916-78a623eab3f2,a80ea8c0-f9ad-4995-9ddc-c721a559be7c,375905084201653,WEB-1388012W,W0-7974437f,,11
1394,1395,69815189-10b9-4e5c-9af9-a27dc333e20d,f28da4e5-54fe-4738-8d2f-32087e546816,30271597074583,WEB-1388012W,N3-9339345y,,3
1398,1399,57063460-f5d1-4644-a2cf-f8c0976ee2ea,5a96caaf-cac9-4f56-be05-978a08ec8345,38193008048661,WEB-1388012W,g5-0201154z,,3
1429,1430,86a8d489-5035-40a3-9b26-fbbd059ad7fe,8f9ba0c2-50ea-497f-9382-08b400dbc2bf,3517928758858990,WEB-1388012W,O9-3318518n,,2
1435,1436,2603ff72-bd27-4433-9932-e2467784b22b,86e428d7-3a6b-4a72-bbeb-621639036607,377796305296749,WEB-1388012W,D7-9842471X,,4
1460,1461,8b9abc46-a54f-442a-af87-1d1f14932165,369a0bf6-e042-425b-b86a-231a686461c6,4681060026179,WEB-1388012W,j2-167630Y,,2
1461,1462,3d59afa8-7150-4ffb-b5f6-2340453a19d0,76ceb6cd-afdc-41f7-84ce-581b8451611c,3573918734449810,WEB-1388012W,i8-4788989L,,4
1463,1464,59aecd9f-a178-41e3-a803-e8dec7098a0e,4d5a81b9-b8be-47c9-94c2-91b43daea6a4,3517666229075960,WEB-1388012W,F7-3581133o,,7
1464,1465,90790f8b-4f8e-4351-8ebc-2ecd28b75612,5597b622-a698-4573-b244-fe757e068c45,379753973875856,WEB-1388012W,s4-9513029b,,1
1481,1482,e798628e-7d38-4652-9312-249fdc026731,ffe87965-d21d-46b5-bb8a-6c795e72927e,347866422904504,WEB-1388012W,h9-3027932B,,4
1488,1489,bb1fa07f-b614-4683-a059-c6bdfb1355da,165d305b-0dc7-47cd-8377-77cd3c903549,6598923501466790,WEB-1388012W,u5-1634344W,,2
1497,1498,b4bae743-08b0-4f5c-847c-8f5d5befdb9e,3318b1e1-73ff-4afc-957b-929eccd44781,4720368482944480,WEB-1388012W,w4-0275560J,,2
1528,1529,bc778220-1bbf-4f94-839d-4b82b22654b3,be37df72-31e8-4c38-9afc-7e24633e8801,4522287605913750,WEB-1388012W,A1-3819009E,,1
1537,1538,738b438f-2d7c-4786-8f34-b2f84b3d31de,0436382f-553b-4c51-84d7-aa65259dd97c,4034323769379610,WEB-1388012W,X4-8049606A,,1
1552,1553,9a153bcc-4e93-405e-8662-2dd9bd75d4c2,961bb61e-d2c2-4f88-808d-21f6e2e41ad1,4371375616463460000,WEB-1388012W,A0-0072276S,,11
1553,1554,f2288e0c-93f3-4d57-860d-98c1cc628cbf,ea6dcdd5-31dd-487b-b57e-d5af70823881,30385859789769,WEB-1388012W,T0-2134293t,,2
1559,1560,70697849-c3fb-4cce-b076-d138805e6634,cf5b767a-934f-409d-b833-cfc241649c79,3522693616725940,WEB-1388012W,e1-7537380L,,5
1563,1564,3a12a236-efe5-457b-88a9-3947b0fc527c,e0e75a18-e73f-4239-a7a6-f2d13eb2b615,341044467459265,WEB-1388012W,a7-9602123U,,4
1565,1566,41cb5a59-3ade-441f-b3e6-ca937189745f,40373772-4a5c-4876-a040-2967272aa106,4504938403055890000,WEB-1388012W,Y8-5959628A,,2
1571,1572,b0c5e8cc-49f7-4e9b-b2af-c7ea0cebff7c,959e17f0-b181-4758-b843-3cba365c553d,372293345568613,WEB-1388012W,T8-8422341l,,2
1586,1587,d1ebdaf7-20e6-431e-8260-818207e5ce8d,e33edb7f-e189-4a6e-aed0-91ea0dcf1021,4520053483762210,WEB-1388012W,s6-053731A,,4
1596,1597,adfbc87f-3e6d-4290-a2bb-82f24efbb1fa,f1223f34-c399-442e-9894-af3ae8c29ef8,213132040651394,WEB-1388012W,k4-9069943Z,,2
1608,1609,99e88667-73ca-4570-99e8-da89b5a11fd2,eace8262-2a09-4925-86d0-786e1e812194,3561633263874500,WEB-1388012W,b3-0023398h,,2
1609,1610,92f2d2b3-bcfe-4284-8fb7-cca41c5e460b,56224445-0ffc-4edb-b43a-5a5511f3cb60,4380527825592,WEB-1388012W,V0-2443285e,,2
1612,1613,3260948e-cf32-439a-a379-564785f7e105,214c63c2-e5dd-49e9-b9af-f87f4706fb6a,346995413574165,WEB-1388012W,Q7-3009129B,,2
1619,1620,bf6c638f-8a1c-4a5a-8303-87ef4d3761c9,3f75adc8-3aaa-4d9d-9e0c-7f5e2d7adb3b,4140313127997150,WEB-1388012W,x2-6322778V,,2
1621,1622,3ecad4a9-eeea-443f-abb0-91253a808516,65ec8bad-30d5-4888-9501-2a899de594b2,2227326682990730,WEB-1388012W,O9-0428769j,,4
1632,1633,60c03140-d2c7-40af-b0c8-98c8f667a71c,619c4682-ccc4-475d-be83-bcd5dc33153a,4089010364709800000,WEB-1388012W,x7-9889734Y,,1
1639,1640,f45b0a62-b12f-4ac2-bc02-b89f6c3925b1,0e3a31f2-27e6-482e-bbf8-64263c402082,3545114455148110,WEB-1388012W,x1-4601720C,,4
1649,1650,7aba991a-b88f-49a7-8bba-28345dadd7db,61dae5c7-bf86-498a-8dcb-c43eefcf74b6,6560297256469970,WEB-1388012W,P2-752385y,,12
1651,1652,a50b458a-11e8-41a9-b8f9-777f3d823a25,b2f53e4b-268d-4ed6-954f-47ae5167389c,3589994442597350,WEB-1388012W,w6-0302179N,,3
1663,1664,f04d5bc5-92db-4169-ad2a-1e3c3a2bebb6,2e56bcf1-73be-4963-bab8-5700bd2f45de,4576834726573750,WEB-1388012W,Y7-5722379t,,6
1667,1668,d9478472-80b1-4418-805d-b113dabd68e8,4c094c4f-ed96-4d73-b23c-83aa7c294386,6011512880580470,WEB-1388012W,T0-1811023f,,5
1676,1677,048a626f-385d-4a68-93d2-8ae3daa551f6,16c7cfd3-3853-47db-ab45-c36220425421,676396147818,WEB-1388012W,l0-1781782I,,9
1681,1682,d172bc62-3ee0-4314-aee5-bdff6071c21f,1e231760-b8b3-4754-a377-e7e1663dc263,3539896505196310,WEB-1388012W,W4-1094978l,,2
1682,1683,1116052e-cb29-402d-a2a9-2c2352e748c0,67ccf9e0-f341-4293-bdb5-884163c155dc,4068892440515,WEB-1388012W,z3-5944487U,,4
1684,1685,2b3256e6-aaac-4c59-a800-3c649a3462d6,57ef3e33-ef91-4cd4-802e-1e98943b43be,4627499138249010,WEB-1388012W,G8-4206489Y,,5
1690,1691,f0fe2505-29d0-4097-9fa6-84112d29a199,698aad4c-746a-4d0a-8090-13ae85dc6423,180039809526064,WEB-1388012W,w8-6652520y,,3
1695,1696,968ef406-f31c-4922-b0ee-deb3901132e0,f917539c-e3e2-4025-b74d-6ada7fa0f9d2,213148034806968,WEB-1388012W,N5-0303045U,,5
1698,1699,da502251-2212-4c0e-839c-e45447af952c,2639d802-82d4-4172-b011-c47e7297272f,4891869173102,WEB-1388012W,X1-1026271V,,2
1706,1707,d8a15d09-f002-4170-8afe-dfb2823b0179,1847a4d4-d8ee-4423-937a-b0341806e30e,4677693211902160,WEB-1388012W,Y4-2933783s,,1
1715,1716,690470e2-3c17-4418-ad34-f288f90f1ddc,87e916e7-6289-4054-9de9-0e5536f9d692,6544383344737690,WEB-1388012W,d4-9727229l,,1
1719,1720,c6c7ec0a-8274-4c52-9b06-6d1b83e0e2f4,72648ddb-4a89-45a9-88dd-00137db8229c,4224201577023570000,WEB-1388012W,K8-1086936D,,7
1721,1722,de9a6f7f-d828-44da-a9a7-dec23e49b3b9,e6ef999e-bd5a-4d6e-8174-d9a6133cfc11,4461851113852740,WEB-1388012W,v7-2622427T,,8
1729,1730,5343412e-ee7e-4580-92e9-a79479a7b0fb,1ff5b962-64a8-438b-b8f1-ef618aaf15bf,36154000624539,WEB-1388012W,H0-5795911I,,2
1737,1738,1cff2a06-345b-4866-8415-aeca2a5947ee,8d0ecc5e-9078-4de4-af95-c444db3c92f2,4515537611363,WEB-1388012W,Q8-1976860J,,5
1741,1742,334cd0a7-a03b-4f45-a84a-94bafd0d3b15,e4e8854a-1ddf-4a48-9783-fce934f3c8ba,4238686797680790,WEB-1388012W,s0-8184008j,,3
1752,1753,81ad6ec2-f85a-4ef0-b465-5144f98eb9d1,ec531151-d7e8-41f7-9eb3-a3ede8db4a8f,3501465304262600,WEB-1388012W,n4-2123896k,,4
1753,1754,c94f3ebc-bd2c-4c00-92ec-9be4090e13d1,5200b335-ff15-4c93-aded-80eb5c572f41,6011822289646340,WEB-1388012W,P4-3721409s,,4
1763,1764,f9e119e7-6874-4238-aa40-39792ca28693,2879b6b3-1c3a-4592-a8f1-89eb1116c1cd,3509787387489740,WEB-1388012W,V9-8163521s,,4
1764,1765,f3b53de8-2190-445f-b2bc-698a2527b98b,1ae475bf-6d71-4f8d-979b-41b441983d71,4773446975482230,WEB-1388012W,o7-7856684F,,3
1778,1780,66540377-c2ba-4501-9f81-fac5e6f7711f,1bdc2d4b-66b2-4bbe-b530-517cc11dfdc4,3501886853985930,WEB-1388012W,a3-3497174d,,7
1784,1786,db123b59-3cfd-4480-a792-a9945eae4a27,51505c1f-be62-4743-85bf-340ef0cb592c,4643868746937,WEB-1388012W,v4-3568868y,,4
1796,1798,6f859238-8742-4425-b71b-096c3e05bd62,dc258e72-fee8-4185-a102-302d4142ffe8,6011419054004940,WEB-1388012W,U9-412268j,,2
1797,1799,232a3652-44e3-4a04-a8a7-1d51abeef032,eb36a281-e9b3-4e09-ad0f-ddeaceac18b2,4735628607837,WEB-1388012W,O7-0845201F,,3
1836,1838,5dbc4de1-81e6-4304-9e2f-ba57c062d3aa,acc4a7e8-68aa-4790-a68b-f97452422eb5,676102718654,WEB-1388012W,X4-6077238A,,4
1839,1841,33af78e0-cdce-4b49-ade8-3009d95336e9,e813c11c-9a56-4e0c-9e98-14c905cea1c8,341085344133730,WEB-1388012W,x4-2227164k,,1
1846,1848,acc38e3d-7d95-45c2-9577-61c45bea9575,97f1c69b-78cf-4341-b2af-85a2c0fb6e9d,4353731723269420000,WEB-1388012W,W5-0741648O,,1
1847,1849,9d17f547-371f-4501-b307-bf31349ea448,d182b72c-17bf-41d7-a922-315fbdcfa6fc,6011944348906860,WEB-1388012W,H4-2543183p,,10
1855,1857,87945b90-a1b3-4cf2-b576-07a0519eb78c,56050b8c-a45f-43fc-a402-06814d9015d8,348038165636672,WEB-1388012W,Y4-2933783s,,8
1861,1863,939a6d61-5d49-4d1b-8c97-889c40bdfefc,d3622d5c-7c8c-49ea-8f8d-efe3bcd34673,6515578640374080,WEB-1388012W,f0-6805786y,,1
1864,1866,a6309233-a0d0-4e58-bdb0-1f0143cde729,b0d2d65c-ee67-44d4-8802-0c94337b2aea,4211219477989770,WEB-1388012W,l4-7735847S,,7
1872,1874,4fbba267-51d1-442a-97eb-9ae7cc64a03f,bb2fd23a-980f-46a9-96d0-8f29ad0291f5,2279033244770410,WEB-1388012W,B1-1397727S,,4
1874,1876,3effab5b-df74-48d4-a7dc-e516958ce92c,dcd5fe86-0fe9-4492-bc72-9b62a9d7f85f,3572644234580340,WEB-1388012W,P7-1448999g,,1
1881,1883,1375f651-3461-4fe0-a9da-1eb5eb725109,d1c91362-411b-4c68-811a-1cbd88de98bd,2239394431725450,WEB-1388012W,l5-674136u,,8
1891,1893,687aeab4-71d8-428d-b388-c7eef12de4d7,729957bc-6fea-4406-a55b-7bf6390a6ea1,180025574755681,WEB-1388012W,o8-8927169W,,12
1898,1900,df54bcff-b822-42a8-9802-dbb74ccc8e98,0843c425-7c82-4244-ae29-8c9a5253dad7,6547899462899430,WEB-1388012W,y6-4715692F,,3
1911,1913,a20b0585-746a-409d-baa8-5067c1917f3d,af460963-2304-4f67-bdc2-ddbdb198b724,639059757273,WEB-1388012W,N5-1456677y,,1
1929,1931,c3919769-c988-448e-8138-a068761496e3,615d0b30-8707-4ff2-81cc-0173200b003b,3545128782875560,WEB-1388012W,e3-9601139g,,2
1934,1936,e842d81d-71b4-4cdc-811d-1043477da666,52b9f1c6-d5bb-4da8-88aa-9a6163d45640,180046317707912,WEB-1388012W,h9-7375779E,,4
1938,1940,88e8f31f-4459-4c8f-9b5d-f9a8f915b3e6,35415743-477e-456d-8ee9-996db14a8e78,5467032869973850,WEB-1388012W,Z5-6201886p,,4
1940,1942,5fa54eb5-27d5-4de8-be3e-72978d871599,a74b2e51-4db4-4eec-b69e-08cc85d9cb78,4979637221632,WEB-1388012W,o8-8927169W,,2
1962,1964,2a6a208e-e193-4a7f-b567-47c83cbd94f7,9618ba30-03c1-4cea-8f5f-781e3e8dcd98,213147488172521,WEB-1388012W,E5-2374269U,,1
1974,1976,7168f77d-b64a-4bd9-a166-7762dcc4259d,d1af0f0f-c31b-401a-b3f3-dd3394d03e1f,3537466808481920,WEB-1388012W,f8-5794097n,,4
1981,1983,336170ba-8c77-45cd-ab1e-33e7ab026064,ab90a593-a298-4b4c-983b-954fac74f092,30299024283725,WEB-1388012W,y7-2152168s,,6
1982,1984,624647e4-d065-4188-920f-2980ecac49ff,24c01e2b-9a62-4bee-9385-ee690be7a427,36774467855399,WEB-1388012W,h9-687999m,,2
1999,2001,43b6ebde-2e2f-41fc-bc52-989e63557d78,ece8bf0c-2e50-4617-a8fd-8cc2e5ce3388,2252229090900940,WEB-1388012W,I5-7997409X,,1
2003,2005,189094cb-843e-4968-92e3-268b44355c7b,a8c36039-230d-486c-a00c-1a27bdb2bf0c,4821383235322390,WEB-1388012W,u9-2518326y,,4
2010,2012,5abce026-c306-4ff0-a7d5-b8cead28501e,1457bbc8-ec7a-4303-8163-c65fc0dff07a,4250087701769520,WEB-1388012W,x8-6296329e,,3
2013,2015,9b599429-aec5-45ff-81d4-2027905b024b,c18a4d91-b162-4b16-8150-5155df0852e7,4910850395860990000,WEB-1388012W,w6-0302179N,,4
2017,2019,852293da-4e75-4388-a17e-90a34f2c63c8,6530d900-0be8-4053-8f2a-b1643327a263,30276348064858,WEB-1388012W,H2-2887752a,,1
2018,2020,e9d6788b-872a-4d91-88d9-8e1bd4e8a5a1,133d3903-fec9-40f8-8efd-c9e47ece3b51,4676128054612740,WEB-1388012W,Q3-2574127m,,4
2021,2023,9d82282e-60ae-4859-9a6e-cf0fdd0f7165,f4bc03c5-0626-421a-bdf3-9c34c2e1cef3,676290573903,WEB-1388012W,P6-2202975E,,8
2029,2031,06cfbfdd-1f7e-464e-9007-ffe906856cd5,43678da4-7907-43c7-9487-02bc2b7e9db3,213132341934515,WEB-1388012W,j7-1043972f,,8
2034,2036,36164de6-946e-4ae7-99cc-eaa43956ca21,0057ec92-bce5-4164-b248-45ec11583259,4683042319853840000,WEB-1388012W,R9-1552641N,,6
2043,2045,e4841c07-efaa-4e84-a7b1-3f88094383e6,bf612567-6f95-4d11-ba4d-6becfbf1181b,180092005789259,WEB-1388012W,t9-5257873j,,3
2049,2051,2e425365-804b-4736-9ef3-e322cc21f5ca,1aa8bcaf-2eac-451b-8041-bb48ceda3508,4997675414657410,WEB-1388012W,D6-1106410I,,13
2068,2070,12ad21f2-3e57-4992-946b-f8c6b8929d4c,b3da61bb-fe1a-466c-8b4b-a6c623a2098a,38956955622013,WEB-1388012W,E9-1776013S,,2
2075,2077,439a9086-42ae-4d32-9205-6c260aa3bb02,0704812e-7d67-4b29-8b38-c082f955e1dd,213195832837554,WEB-1388012W,n8-972804p,,2
2086,2088,7dfd2263-db21-4cc8-b890-2da939e655c6,573371d6-c220-4e76-98d5-6f2e402b9f2b,30591559093127,WEB-1388012W,U8-588892l,,14
2106,2108,20ebe72b-033e-4181-b0ea-37e93c5e17f7,9aedb6fa-0a15-4146-8fe3-81f68e77b089,345963828156615,WEB-1388012W,k0-4524085v,,4
2111,2113,8bc3e41c-066d-447c-a4e9-df634e4f403e,035a55eb-dbd2-4066-88c9-9da14f3edb50,3549636063773570,WEB-1388012W,V3-9834733u,,14
2122,2124,646f9fd8-8316-4555-b340-ee77d9958f8f,09ea8f3b-56bd-475f-84ae-00f18b6ee108,4662013114535240,WEB-1388012W,Q6-3706027k,,2
2129,2131,6ca2c0a2-2e59-48c8-ba7e-ba0d6fdeef2c,a49dce94-49e2-4834-a5c1-bc17c6d9db91,4352611450002730,WEB-1388012W,h0-2129194S,,6
2141,2143,ff2dcbdc-e54c-4c50-b55d-76656182c756,26cbf2b5-ae05-4161-8bc7-1d869f97abd4,6522850018484970,WEB-1388012W,C3-1204253T,,4
2144,2146,cd2da565-a204-452e-8b1b-5df57cd20242,4289fde5-73f1-4e8f-a007-f6ce9093cafa,375542080430471,WEB-1388012W,I5-042550J,,1
2154,2156,07d1b026-38a1-44de-867a-907fcd14a8a6,62ada815-5bad-4edb-9387-cad9ab68e005,180088096225468,WEB-1388012W,R0-2413923y,,10
2168,2170,bc6268fc-05fa-4aea-be97-dadd7e633e63,8e8a09a1-bc84-4c2e-ad1b-64fad4a5e4f0,4786550097158,WEB-1388012W,v2-903142f,,2
2171,2173,859829f3-e572-409a-bba2-44925a454394,b239a893-8bfe-4c17-b3f2-8da34a165128,4005317388442310,WEB-1388012W,q6-3991359e,,4
2203,2205,ec1c4dae-65cb-41d5-a754-e5305f071fbc,2f44f669-64d0-44f8-a290-2a7948f3bd2b,3542519942761700,WEB-1388012W,t5-6777732i,,15
2204,2206,e6f55a8e-9bb8-4dbc-bb16-904a9cf2e3bb,9d58b03c-a382-4db0-8f1c-66db516b9bce,30558249791311,WEB-1388012W,Z3-5504735G,,10
2211,2213,a432683e-de24-417b-8138-5b66cbaaa05f,f0f644aa-32f4-4aab-bcbf-482a07af7b64,4089525763177620,WEB-1388012W,y6-021700S,,7
2228,2230,d3c13891-eb60-47f1-9de3-d4e1b165a26e,a091840c-a965-41e5-9eb9-44d2596e9a6a,36742208323258,WEB-1388012W,c6-3043220R,,3
2237,2239,979e2d51-a6cc-4f9e-b262-b2aa6d2ec7c3,a52fad60-ee8a-4ec3-98e9-f4b0110684cb,6011860838948290,WEB-1388012W,Y1-8673953Z,,1
2246,2248,8490db41-e29a-4dcb-8ba5-4010f1a4b52f,c6384b01-2d56-4699-a0b0-60989089b909,4111850431447790,WEB-1388012W,y7-4233629c,,11
2259,2261,a9ea49d1-2785-4418-bb4c-8a3419d1bb03,6ae7dc54-e64a-4e2b-9707-b8dd268d8e7e,6516358157699270,WEB-1388012W,f8-391777f,,7
2260,2262,6c81c92d-c9a4-48e5-affb-efdfeaf942f5,4e4fabcb-5697-4b6f-8d09-712b2b70bf4e,213167387695844,WEB-1388012W,j8-4818452U,,5
2262,2264,04294b2f-b648-4c21-b07f-0d0cca5e12e7,6e738614-c02d-424f-9fb6-2c771dd7247c,30165719527959,WEB-1388012W,m6-9773675G,,1
2267,2269,9ac811c1-8abb-4620-af88-6b5cdffa2e80,42e263b7-8bb8-4d16-963f-4f54193312b3,213126856139320,WEB-1388012W,T2-6034855K,,2
2277,2279,64c447e4-43f6-4ebf-a85b-78000b1b7cb9,29f28165-ee51-45a1-bf8e-a0fdad7f4d61,3536549575710020,WEB-1388012W,o0-4016167t,,1
2294,2296,c9b286c8-ffaf-45c6-9fe7-f8510bc73247,86293bb0-1b75-45ee-8779-52a7de27b024,4594211600239100000,WEB-1388012W,l1-4267653w,,1
2296,2298,b187dee0-d16a-4766-8de6-f6270445c966,2c9e1861-1ff4-42b2-bafb-70b12536df6b,2294574109677390,WEB-1388012W,a2-3788362V,,1
2302,2304,c76e2f22-9e97-497e-a1b3-3c1e3d91c35b,95771650-7f53-4187-915f-fcac93d6ff5f,4848150306338,WEB-1388012W,p9-0198001i,,10
2306,2308,fdb75c37-d444-4ba1-a195-b3fce8e4b187,4c922ef7-c2ed-466c-97d9-f6c6ef8be57f,3583779848485180,WEB-1388012W,k8-3452074H,,1
2310,2312,a7cf88be-5a6c-4876-9b8a-a5a299c03bb6,fa0f373f-fb55-48a7-ac3b-d1eb5cb1956c,502042074919,WEB-1388012W,a3-2392022G,,7
2314,2316,b709effb-c0e7-4886-94d6-c3d2f8300a07,8eb2f4f9-449c-4ecd-a210-46ed54583719,370236947619724,WEB-1388012W,w0-6824667n,,6
2317,2319,d1d29f2e-332b-45cd-a76f-92c6090dfebf,8a536d20-6961-482d-814b-71f4c7354cb5,213175099356688,WEB-1388012W,X6-7991375i,,3
2318,2320,419fcc90-e822-46bf-b22f-257c97f9b396,6ff1cbc3-52e8-49a8-9089-8934814c9695,4479930023157,WEB-1388012W,u1-1029433V,,2
2327,2329,e8d6c1f2-02ef-488d-b96e-ee5daa03046a,c32f09af-7bb8-4e34-af3f-8d6e4e39ea49,5597189437598650,WEB-1388012W,B9-3362817m,,1
2332,2334,9f705a46-f396-40dd-a08b-0416972fcf8b,a438d00f-8e5e-4028-87d9-d0f143696159,30059032051773,WEB-1388012W,q6-0257852z,,4
2333,2335,c3be6a79-11a7-4bdb-8d66-a74f88c89559,1786908a-a00d-4a2e-8db2-661422b33d3f,30526183557576,WEB-1388012W,T3-2935177c,,3
2359,2361,9ef32f84-ade0-470c-8f42-88525c40a743,e2782257-9b02-4fe7-8ba2-6a455fef17c7,349902237908402,WEB-1388012W,I5-042550J,,1
2361,2363,e734b803-2da7-44cb-bfc2-8944c7a975a9,fc11fab5-0223-4194-8adb-8d78eb8a3d19,4864852286906240,WEB-1388012W,Q0-2613353h,,2
2364,2366,a902a21c-deab-4028-a11a-aee1963519e4,9705c91e-036d-4934-ab32-1e5b7eb5045f,4895742721872440,WEB-1388012W,A2-5341321F,,3
2372,2374,e7322e99-8614-4ffe-958d-fa849823a81e,81dc3459-a1ac-40fd-bafa-9553b8c15ba5,3537855288983050,WEB-1388012W,m6-9773675G,,3
2373,2375,65b72526-1299-424e-8b98-3543dc5b0f3e,32cbf84e-5555-4f0e-a4aa-96ede44b81bb,3554456766372950,WEB-1388012W,m8-1771706S,,3
2375,2377,8d228209-56a4-4fd5-ae33-af58242225f4,8c2cfe99-8322-4dc7-a720-c60a5620f214,4514980543629,WEB-1388012W,m7-9328690j,,1
2377,2379,b4534c40-b450-4730-b786-3e5481660b38,38d96531-19dd-44d8-91ed-b1fdbf8f4a6f,378589655378848,WEB-1388012W,a9-9242458h,,8
2387,2389,6b3400a0-d633-4a81-9a51-ae0a30b2b09e,1366ef6b-81b8-461f-8061-d3a6fe847144,377908719334095,WEB-1388012W,n5-0618253m,,2
2389,2391,dc6ed567-2ac8-482e-aa6f-4884a63e12dc,e91ce7ba-ba35-4549-9fda-a087903dd878,3575601844821220,WEB-1388012W,p8-5553404H,,1
2390,2392,7ff19752-80bd-470a-b277-fab056b23a75,732a3bcb-5722-496e-86ec-03a6ce5330c1,3541111810910030,WEB-1388012W,Q1-6904200T,,4
2399,2401,ff7bf4bc-42b6-4593-b117-ee8872a06cf0,cfa8af0b-e29f-4443-9d7b-414a6ebf911a,4272962006802510000,WEB-1388012W,Q6-0281046z,,2
2426,2428,d36f1252-447a-415f-b449-39d89f8005a9,8f51c7db-bbaa-4f59-af10-20b829b02a9c,572989883457,WEB-1388012W,R1-9246874e,,2
2429,2431,ae625801-816c-4bf1-82e6-92ce11cff423,328ca343-d8bc-4b96-96a8-cf11545f6b82,4299235309623940,WEB-1388012W,B7-6432185z,,14
2463,2465,6ead955c-81f1-40e9-8fa9-ea8b65d1c08d,b322fcac-c9f5-428a-ae77-097963c9f7ff,30050255575960,WEB-1388012W,d4-1053553e,,13
